GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
3.6,774,758,16,80,80,CA resident,International,Male,1
3.7,716,773,17,80,80,Unknown,Asian,Female,1
3.7,703,705,17,80,80,CA resident,White,Female,1
3.5,706,734,17,80,80,Unknown,Asian,Male,1
3.7,724,768,17,80,80,CA resident,Hispanic,Male,0
3.7,785,762,16,80,80,CA resident,Asian,Female,0
3.9,712,759,17,80,80,CA resident,Hispanic,Female,0
3.6,705,769,16,80,80,Non-resident domestic,White,Female,1
3.8,732,762,18,80,80,Non-resident domestic,African American,Male,1
3.9,771,747,18,80,80,Unknown,International,Female,1
3.6,762,791,18,80,80,CA resident,White,Male,1
3.5,719,712,16,80,80,Unknown,White,Female,1
3.7,704,779,17,80,80,CA resident,Asian,Female,1
3.7,738,761,17,80,80,International,Hispanic,Female,1
3.6,724,763,18,80,80,CA resident,Asian,Male,1
3.8,795,753,16,80,80,CA resident,Asian,Male,1
3.9,737,745,17,80,80,International,Asian,Female,1
3.9,789,780,16,80,80,Unknown,Hispanic,Female,1
3.9,749,765,17,80,80,CA resident,White,Female,1
3.8,800,773,16,80,80,International,Domestic unknown,Male,1
3.9,777,734,18,80,80,CA resident,Hispanic,Female,0
3.9,753,792,18,80,80,CA resident,Hispanic,Female,1
3.9,779,756,16,80,80,Non-resident domestic,Hispanic,Male,1
3.7,775,744,16,80,80,CA resident,Hispanic,Female,1
3.7,793,731,18,80,80,International,Hispanic,Female,1
3.6,782,774,17,80,80,CA resident,White,Male,1
3.7,703,789,18,80,80,CA resident,Hispanic,Male,1
3.8,785,788,17,80,80,CA resident,Asian,Female,0
3.5,750,750,17,80,80,CA resident,Asian,Female,1
3.8,757,705,17,80,80,International,White,Female,1
3.7,754,737,18,80,80,CA resident,Asian,Female,1
3.7,781,748,17,80,80,Non-resident domestic,White,Male,1
3.7,787,792,17,80,80,CA resident,Asian,Female,1
3.8,739,765,18,80,80,CA resident,White,Female,1
3.8,786,798,17,80,80,CA resident,Asian,Other,1
3.6,796,729,18,80,80,International,Domestic unknown,Female,1
3.7,758,799,18,80,80,CA resident,White,Male,1
3.9,766,705,18,80,80,CA resident,Hispanic,Male,1
3.8,704,737,16,80,80,CA resident,Asian,Female,1
3.9,782,721,17,80,80,Non-resident domestic,International,Female,1
4.0,767,798,17,80,80,International,White,Male,1
3.6,710,710,17,80,80,CA resident,White,Female,1
3.8,732,700,16,80,80,CA resident,Asian,Female,1
3.7,754,768,17,80,80,International,White,Female,1
3.7,768,787,17,80,80,CA resident,African American,Female,1
3.6,797,755,17,80,80,CA resident,International,Female,1
3.6,740,787,16,80,80,Non-resident domestic,Asian,Male,1
3.6,709,713,17,80,80,CA resident,White,Male,1
4.0,703,708,17,80,80,CA resident,Hispanic,Male,1
3.6,730,712,16,80,80,CA resident,Hispanic,Female,1
3.8,728,794,17,80,80,CA resident,White,Male,1
3.9,739,717,16,80,80,CA resident,African American,Female,0
4.0,752,734,16,80,80,Non-resident domestic,Asian,Female,1
3.9,734,704,18,80,80,CA resident,Asian,Male,1
3.9,710,731,16,80,80,CA resident,Hispanic,Male,1
3.6,800,788,16,80,80,CA resident,African American,Female,1
3.7,795,717,17,80,80,CA resident,White,Male,1
3.8,751,707,16,80,80,CA resident,Asian,Female,1
3.5,761,761,17,80,80,CA resident,African American,Male,1
3.8,773,706,17,80,80,CA resident,Asian,Male,1
3.9,739,789,17,80,80,CA resident,Asian,Female,1
3.7,766,768,17,80,80,CA resident,Hispanic,Female,1
3.6,759,722,17,80,80,CA resident,Hispanic,Male,1
3.6,714,742,18,80,80,CA resident,Asian,Male,1
3.6,707,707,18,80,80,CA resident,Asian,Female,1
4.0,787,790,18,80,80,International,African American,Female,1
3.6,718,747,18,80,80,CA resident,Asian,Female,1
3.8,730,754,18,80,80,CA resident,Hispanic,Female,1
3.7,729,745,17,80,80,CA resident,Hispanic,Male,1
3.9,759,789,16,80,80,Non-resident domestic,Hispanic,Female,1
3.5,770,704,18,80,80,CA resident,Asian,Female,1
4.0,792,745,18,80,80,Non-resident domestic,White,Female,1
3.7,753,761,18,80,80,CA resident,International,Female,1
3.9,735,709,16,80,80,Non-resident domestic,Asian,Male,1
3.6,770,716,16,80,80,CA resident,Asian,Female,1
3.7,734,709,18,80,80,CA resident,Asian,Male,1
3.9,786,707,17,80,80,CA resident,Hispanic,Female,1
4.0,785,771,17,80,80,CA resident,International,Male,1
3.8,719,711,17,80,80,CA resident,Asian,Female,1
3.6,757,777,17,80,80,CA resident,Hispanic,Male,1
3.9,777,768,18,80,80,International,Hispanic,Male,1
3.8,760,721,17,80,80,Non-resident domestic,American Indian,Female,1
3.6,792,700,18,80,80,CA resident,Hispanic,Male,1
3.6,791,745,18,80,80,CA resident,White,Male,1
3.5,724,737,17,80,80,CA resident,Asian,Male,1
3.6,785,768,18,80,80,CA resident,Asian,Female,1
3.7,746,799,18,80,80,CA resident,Hispanic,Female,1
3.8,779,710,16,80,80,CA resident,Hispanic,Male,1
3.8,797,714,18,80,80,International,Hispanic,Female,1
3.8,767,729,17,80,80,CA resident,Asian,Male,1
4.0,796,765,18,80,80,Non-resident domestic,Asian,Male,1
3.7,754,772,16,80,80,CA resident,White,Female,1
3.9,795,800,18,80,80,CA resident,Domestic unknown,Male,1
3.7,787,785,18,80,80,International,White,Male,1
4.0,701,773,18,80,80,CA resident,Asian,Male,1
3.9,741,714,18,80,80,CA resident,White,Female,1
4.0,793,764,16,80,80,Non-resident domestic,Hispanic,Female,1
3.9,709,772,17,80,80,CA resident,International,Male,1
3.5,736,776,17,80,80,CA resident,Hispanic,Female,1
3.6,782,728,18,80,80,CA resident,Hispanic,Female,1
3.6,705,753,18,80,80,CA resident,Hispanic,Female,1
3.5,712,760,16,80,80,CA resident,Asian,Female,1
3.9,737,738,17,80,80,CA resident,Hispanic,Female,1
3.8,759,767,16,80,80,International,White,Male,1
3.9,763,732,17,80,80,Non-resident domestic,International,Male,1
3.6,749,709,16,80,80,International,Hispanic,Male,1
3.8,789,720,16,80,80,Non-resident domestic,Domestic unknown,Female,0
4.0,758,711,18,80,80,CA resident,Asian,Male,1
3.7,718,762,16,80,80,CA resident,Hispanic,Female,1
3.7,708,786,16,80,80,CA resident,Hispanic,Male,1
3.7,708,709,16,80,80,International,White,Female,1
3.9,768,800,16,80,80,International,Asian,Male,1
3.6,717,719,17,80,80,International,International,Female,1
3.7,738,719,17,80,80,Unknown,Domestic unknown,Male,1
4.0,715,776,17,80,80,CA resident,Hispanic,Male,1
3.9,760,784,16,80,80,CA resident,White,Male,1
3.9,791,755,18,80,80,CA resident,African American,Male,1
3.7,785,742,17,80,80,CA resident,White,Female,1
3.5,749,767,17,80,80,CA resident,White,Female,1
4.0,792,759,17,80,80,CA resident,Hispanic,Male,1
3.6,752,787,18,80,80,CA resident,International,Female,1
3.9,782,792,17,80,80,CA resident,White,Male,1
3.7,715,774,18,80,80,CA resident,White,Male,1
3.8,751,710,17,80,80,CA resident,White,Female,1
3.6,700,723,18,80,80,CA resident,Asian,Male,1
4.0,714,735,16,80,80,CA resident,Asian,Female,1
3.9,732,760,18,80,80,CA resident,White,Male,1
3.6,799,729,18,80,80,Unknown,Hispanic,Female,1
3.9,788,751,18,80,80,International,White,Female,1
3.9,728,747,18,80,80,CA resident,White,Female,1
3.9,716,745,16,80,80,Non-resident domestic,Asian,Female,1
3.6,736,799,17,80,80,CA resident,White,Male,1
3.9,739,729,17,80,80,CA resident,International,Female,1
3.9,757,741,17,80,80,CA resident,Hispanic,Female,1
3.8,714,769,16,80,80,CA resident,White,Female,1
3.6,796,742,18,80,80,CA resident,Asian,Female,1
3.8,796,724,17,80,80,Non-resident domestic,Hispanic,Male,1
3.8,783,761,17,80,80,CA resident,Domestic unknown,Female,1
4.0,712,783,17,80,80,CA resident,Domestic unknown,Female,1
3.5,713,738,16,80,80,CA resident,Hispanic,Male,1
3.5,738,751,17,80,80,CA resident,International,Female,1
4.0,763,703,16,80,80,CA resident,White,Male,1
3.9,743,762,16,80,80,CA resident,Hispanic,Female,1
3.9,726,793,17,80,80,CA resident,Asian,Genderqueer,1
3.7,747,718,17,80,80,CA resident,Domestic unknown,Other,1
3.6,757,721,17,80,80,CA resident,White,Male,1
3.5,718,769,16,80,80,CA resident,Hispanic,Male,1
3.8,700,785,16,80,80,International,Hispanic,Male,1
4.0,779,742,18,80,80,CA resident,White,Male,1
3.9,719,702,18,80,80,CA resident,White,Male,1
3.8,732,762,16,80,80,CA resident,Hispanic,Male,1
3.7,793,716,16,80,80,CA resident,Hispanic,Female,1
3.6,710,768,17,80,80,CA resident,Hispanic,Female,1
3.6,730,766,18,80,80,International,White,Male,1
3.6,782,716,16,80,80,CA resident,White,Female,1
4.0,705,750,17,80,80,CA resident,International,Male,1
3.9,710,784,18,80,80,CA resident,Hispanic,Female,1
4.0,775,784,17,80,80,CA resident,Asian,Female,1
3.9,752,747,18,80,80,CA resident,African American,Male,1
3.5,783,777,18,80,80,CA resident,White,Male,1
3.8,722,745,18,80,80,Non-resident domestic,Asian,Male,1
3.8,777,761,16,80,80,CA resident,White,Male,1
3.9,764,743,17,80,80,CA resident,Hispanic,Female,1
3.8,712,719,16,80,80,CA resident,International,Male,1
3.7,741,741,18,80,80,CA resident,Hispanic,Female,1
3.6,722,703,18,80,80,Non-resident domestic,White,Male,1
3.6,716,702,18,80,80,CA resident,Hispanic,Female,1
4.0,708,729,17,80,80,Unknown,Domestic unknown,Male,1
3.8,786,758,16,80,80,CA resident,Hispanic,Female,1
3.9,789,760,17,80,80,CA resident,Asian,Female,1
3.5,766,710,16,80,80,CA resident,White,Female,1
3.8,794,713,16,80,80,CA resident,International,Female,1
3.7,751,793,18,80,80,CA resident,White,Other,1
4.0,775,744,18,80,80,CA resident,Asian,Female,1
3.8,775,734,16,80,80,CA resident,Asian,Female,1
3.9,718,781,16,80,80,CA resident,Asian,Male,1
3.5,779,739,18,80,80,CA resident,White,Genderqueer,1
3.7,738,777,18,80,80,CA resident,Asian,Male,1
3.9,795,748,18,80,80,CA resident,White,Male,1
3.5,708,780,16,80,80,CA resident,Asian,Genderqueer,1
3.9,722,784,18,80,80,Non-resident domestic,Asian,Male,1
3.8,731,733,17,80,80,CA resident,Hispanic,Female,1
3.9,799,758,17,80,80,Non-resident domestic,International,Female,0
3.7,731,768,17,80,80,CA resident,Asian,Female,1
3.6,782,733,16,80,80,CA resident,International,Male,1
3.5,732,763,18,80,80,CA resident,Hispanic,Female,1
3.8,782,718,17,80,80,CA resident,Hispanic,Female,0
3.9,749,782,18,80,80,CA resident,Asian,Female,1
3.7,748,755,17,80,80,International,White,Male,1
3.5,744,784,18,80,80,CA resident,Hispanic,Female,1
3.9,762,727,17,80,80,CA resident,White,Female,1
3.9,726,744,17,80,80,CA resident,Asian,Female,1
3.5,780,770,17,80,80,Non-resident domestic,Asian,Male,1
3.8,775,705,16,80,80,CA resident,Asian,Male,1
3.9,793,756,16,80,80,CA resident,International,Female,1
3.6,800,732,17,80,80,CA resident,White,Male,1
3.7,710,750,18,80,80,CA resident,Domestic unknown,Male,1
3.9,718,791,16,80,80,Unknown,Hispanic,Female,0
3.6,783,797,17,80,80,International,International,Female,1
3.7,723,780,16,80,80,Non-resident domestic,International,Female,1
3.7,758,794,16,80,80,CA resident,Asian,Female,1
3.5,726,749,17,80,80,International,Asian,Female,1
3.6,797,766,18,80,80,CA resident,Hispanic,Female,1
3.6,781,744,16,80,80,CA resident,International,Male,1
3.6,756,720,17,80,80,CA resident,Hispanic,Male,1
3.7,743,731,16,80,80,International,International,Male,1
3.7,747,791,17,80,80,CA resident,International,Male,1
4.0,756,710,16,80,80,CA resident,Asian,Male,1
3.8,777,704,18,80,80,CA resident,Asian,Female,1
3.8,764,707,16,80,80,International,Hispanic,Female,1
3.5,723,720,18,80,80,Unknown,Asian,Male,1
4.0,762,740,16,80,80,International,International,Female,1
3.8,713,722,17,80,80,Non-resident domestic,Hispanic,Female,1
3.6,722,731,17,80,80,International,Pacific Islander,Male,1
3.9,791,798,18,80,80,CA resident,Hispanic,Male,1
3.8,744,712,18,80,80,CA resident,International,Female,1
3.8,776,718,18,80,80,CA resident,Asian,Male,1
3.9,764,734,16,80,80,CA resident,Hispanic,Male,1
4.0,789,792,16,80,80,CA resident,Hispanic,Male,1
3.8,751,783,16,80,80,CA resident,International,Male,1
3.7,731,756,16,80,80,CA resident,Hispanic,Female,1
3.9,721,727,16,80,80,CA resident,International,Female,1
3.6,722,795,17,80,80,CA resident,Domestic unknown,Male,1
3.7,705,769,17,80,80,CA resident,White,Male,1
3.9,711,791,17,80,80,CA resident,African American,Male,1
3.7,793,739,18,80,80,CA resident,African American,Male,1
3.8,719,730,18,80,80,International,White,Male,1
3.6,728,747,16,80,80,CA resident,White,Male,1
3.7,778,775,17,80,80,CA resident,Hispanic,Female,0
3.9,702,780,18,80,80,CA resident,White,Female,1
3.6,707,800,16,80,80,CA resident,International,Male,1
3.7,794,733,18,80,80,CA resident,White,Male,1
3.9,787,715,18,80,80,CA resident,American Indian,Female,1
3.9,771,797,18,80,80,CA resident,White,Female,1
3.8,763,791,18,80,80,CA resident,White,Male,1
3.8,750,784,17,80,80,International,Asian,Male,1
3.6,797,714,17,80,80,CA resident,White,Female,1
3.6,749,748,16,80,80,CA resident,Hispanic,Female,1
3.9,728,783,18,80,80,CA resident,International,Female,1
3.9,723,784,17,80,80,CA resident,African American,Male,1
4.0,784,701,18,80,80,International,Asian,Female,1
3.9,720,777,17,80,80,CA resident,International,Female,1
3.8,708,703,16,80,80,CA resident,Asian,Female,1
3.8,757,709,18,80,80,CA resident,White,Female,1
3.5,712,786,17,80,80,CA resident,Asian,Female,1
3.9,723,702,17,80,80,CA resident,Hispanic,Female,1
3.9,773,796,17,80,80,CA resident,Hispanic,Female,0
3.7,740,765,18,80,80,International,White,Male,1
3.6,788,710,16,80,80,CA resident,Asian,Female,0
3.7,778,717,16,80,80,CA resident,Asian,Female,1
3.8,769,738,18,80,80,CA resident,White,Female,1
3.9,768,704,17,80,80,Unknown,Hispanic,Male,1
3.7,787,763,18,80,80,CA resident,Asian,Female,1
3.6,701,780,18,80,80,CA resident,Hispanic,Male,1
3.8,754,779,18,80,80,Non-resident domestic,Hispanic,Female,1
3.7,768,778,16,80,80,CA resident,International,Male,1
3.9,770,703,16,80,80,CA resident,Hispanic,Male,1
4.0,719,764,17,80,80,CA resident,International,Female,1
3.7,734,775,18,80,80,CA resident,Hispanic,Female,1
3.7,700,708,18,80,80,CA resident,Asian,Male,1
3.5,755,715,18,80,80,Non-resident domestic,International,Male,1
3.6,728,783,17,80,80,CA resident,International,Female,1
4.0,759,799,17,80,80,CA resident,Hispanic,Female,1
3.5,704,727,16,80,80,CA resident,International,Female,1
4.0,765,711,17,80,80,CA resident,Hispanic,Male,1
3.6,733,715,17,80,80,Non-resident domestic,International,Male,1
4.0,701,762,17,80,80,CA resident,Asian,Female,1
3.7,767,722,16,80,80,International,Asian,Female,1
3.8,790,745,17,80,80,CA resident,Hispanic,Female,1
4.0,737,705,17,80,80,CA resident,Hispanic,Female,1
3.8,742,705,16,80,80,CA resident,International,Female,1
3.8,704,702,16,80,80,CA resident,Asian,Male,1
3.7,788,772,18,80,80,CA resident,Hispanic,Female,1
3.8,748,710,18,80,80,CA resident,International,Male,1
3.6,797,780,18,80,80,Unknown,Asian,Female,1
4.0,723,717,16,80,80,CA resident,Asian,Female,1
3.6,701,775,18,80,80,CA resident,White,Female,1
3.7,769,724,16,80,80,CA resident,Hispanic,Female,1
3.5,770,771,18,80,80,CA resident,White,Male,1
3.6,763,747,17,80,80,CA resident,White,Male,1
3.8,754,790,17,80,80,CA resident,Hispanic,Female,1
3.5,794,738,18,80,80,CA resident,White,Female,1
3.7,798,700,17,80,80,CA resident,White,Female,1
3.5,718,721,16,80,80,CA resident,Asian,Female,1
4.0,742,777,17,80,80,Non-resident domestic,Asian,Male,1
3.7,725,768,17,80,80,CA resident,Hispanic,Female,1
3.7,719,731,18,80,80,CA resident,International,Male,1
3.5,715,750,16,80,80,CA resident,White,Female,1
3.8,797,755,18,80,80,CA resident,African American,Female,1
4.0,726,707,17,80,80,Non-resident domestic,Asian,Female,1
3.5,789,739,18,80,80,CA resident,International,Female,1
4.0,764,777,17,80,80,CA resident,Asian,Female,1
3.6,769,778,18,80,80,CA resident,White,Male,1
3.8,728,770,17,80,80,Non-resident domestic,White,Female,1
3.7,715,704,17,80,80,CA resident,Asian,Female,1
3.8,766,758,16,80,80,International,Asian,Male,1
3.9,735,775,16,80,80,CA resident,White,Male,1
4.0,800,713,18,80,80,CA resident,Hispanic,Male,1
3.8,754,797,18,80,80,Non-resident domestic,Asian,Female,1
3.8,727,788,16,80,80,CA resident,International,Male,1
3.6,755,763,18,80,80,CA resident,Asian,Female,1
3.5,753,731,17,80,80,CA resident,International,Female,1
3.6,774,707,18,80,80,CA resident,White,Female,1
3.9,738,771,17,80,80,CA resident,Hispanic,Female,1
3.7,723,776,16,80,80,International,Asian,Female,1
3.8,733,723,16,80,80,CA resident,Hispanic,Female,1
3.8,797,771,17,80,80,CA resident,Hispanic,Female,1
3.7,709,767,17,80,80,CA resident,Hispanic,Male,1
3.9,790,727,17,80,80,CA resident,Asian,Female,1
3.8,733,778,17,80,80,CA resident,White,Female,1
3.5,788,704,17,80,80,CA resident,Asian,Male,1
3.8,713,742,16,80,80,Non-resident domestic,International,Female,1
3.7,794,729,18,80,80,CA resident,Asian,Male,1
3.8,772,743,17,80,80,CA resident,Hispanic,Male,1
4.0,728,756,18,80,80,CA resident,Asian,Male,1
3.6,752,779,18,80,80,CA resident,Asian,Male,1
3.5,735,743,16,80,80,CA resident,Asian,Male,1
4.0,713,728,18,80,80,CA resident,White,Female,1
3.8,771,778,16,80,80,CA resident,White,Female,1
3.7,779,787,18,80,80,CA resident,Hispanic,Male,1
3.9,777,786,18,80,80,CA resident,White,Male,1
3.5,797,760,18,80,80,International,Asian,Female,1
3.6,799,708,17,80,80,CA resident,Asian,Female,1
3.5,777,739,16,80,80,CA resident,International,Female,1
3.5,705,731,17,80,80,CA resident,Hispanic,Male,1
3.7,786,709,18,80,80,CA resident,International,Male,1
3.9,779,724,16,80,80,CA resident,Hispanic,Female,1
3.8,781,718,18,80,80,International,White,Male,1
4.0,747,799,17,80,80,Non-resident domestic,Domestic unknown,Female,1
3.6,760,785,18,80,80,CA resident,Hispanic,Female,1
3.9,763,739,16,80,80,CA resident,Asian,Male,1
3.6,725,768,16,80,80,CA resident,Asian,Female,1
3.8,737,739,17,80,80,CA resident,International,Male,1
3.7,779,742,18,80,80,CA resident,Asian,Male,1
3.6,712,714,16,80,80,CA resident,Asian,Female,1
3.6,786,771,17,80,80,International,Hispanic,Male,1
3.8,799,712,18,80,80,CA resident,Hispanic,Female,1
3.6,755,777,17,80,80,CA resident,Hispanic,Male,1
3.7,728,784,17,80,80,CA resident,White,Male,1
3.5,767,760,18,80,80,CA resident,Hispanic,Female,1
3.9,756,708,17,80,80,CA resident,Asian,Female,1
3.6,753,714,17,80,80,CA resident,International,Male,1
3.7,724,738,17,80,80,CA resident,International,Female,0
3.7,762,757,16,80,80,CA resident,White,Female,1
3.5,742,741,17,80,80,International,White,Male,1
3.6,766,727,17,80,80,CA resident,Hispanic,Male,1
3.8,760,758,18,80,80,CA resident,Asian,Male,1
3.6,737,751,16,80,80,CA resident,Hispanic,Female,1
3.6,771,762,16,80,80,CA resident,Hispanic,Female,1
3.6,784,724,18,80,80,CA resident,International,Male,1
3.6,799,710,16,80,80,Unknown,International,Female,1
4.0,772,797,16,80,80,CA resident,White,Female,1
3.9,797,762,17,80,80,CA resident,International,Male,1
4.0,713,783,16,80,80,CA resident,Asian,Female,1
3.8,731,748,16,80,80,CA resident,Hispanic,Male,1
4.0,741,750,16,80,80,CA resident,African American,Male,1
4.0,746,800,16,80,80,CA resident,White,Female,1
3.9,770,705,17,80,80,Non-resident domestic,International,Female,0
3.9,789,759,16,80,80,Unknown,Asian,Female,1
3.7,791,768,16,80,80,CA resident,Asian,Female,1
3.7,727,746,16,80,80,CA resident,Hispanic,Male,1
3.7,745,790,16,80,80,Non-resident domestic,White,Male,1
3.6,707,736,18,80,80,CA resident,Domestic unknown,Male,1
3.6,756,715,18,80,80,CA resident,Hispanic,Male,1
3.6,760,739,18,80,80,CA resident,Hispanic,Male,1
3.9,708,796,18,80,80,CA resident,International,Female,1
3.6,737,778,16,80,80,Non-resident domestic,White,Female,1
3.8,800,786,16,80,80,CA resident,White,Male,1
3.8,797,724,18,80,80,International,White,Female,1
4.0,735,793,18,80,80,CA resident,Hispanic,Female,1
3.7,786,704,16,80,80,CA resident,Hispanic,Female,1
3.7,712,736,16,80,80,CA resident,White,Female,0
3.8,750,747,17,80,80,CA resident,White,Male,1
3.9,782,775,16,80,80,CA resident,Domestic unknown,Female,1
3.6,704,760,17,80,80,CA resident,Hispanic,Male,1
3.7,713,718,18,80,80,CA resident,Hispanic,Male,1
3.9,761,795,18,80,80,CA resident,Asian,Female,1
3.8,718,783,17,80,80,CA resident,Hispanic,Female,1
3.5,739,773,17,80,80,CA resident,Asian,Male,1
